Feature.ID,kingdom,phylum,class,order,family,genus,species
3a2a6125d95c19c305486dcfd32cfd74,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconobacter, s__
6c0b738bf42d00a5311ed08d65362665,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Wolbachia, s__
6ed20fa495c16e738de766a5a3bc4e54,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__
b313cad3ef424b559d80e4c5c5f55018,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
6120f486c90e9ad1f1bbe01f697dc169,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
68ca9c4a84dc925dbaf323f46a225618,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconobacter, s__
dab5a3fd9b24b1319a29cdc14afd77f6,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
abcf5bca1d7f01c115123118e7407e09,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
ed906c8b7a34432e9e41f96a4ea0a639,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Enterococcus, s__
cc32cb630b6ef4a7b8d40363415877ce,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
18daa8cbf6454745daa0e32bf6969160,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae,NA,NA
e7f056f85c397b88f4e36543054da259,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium, s__
60e25e7f3d8de17c2acb2ea00367474a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
e46ccd01b87f3fd2f6fed8b8d9575111,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
d3e2fc13251ce9b4d7fe6d587f5971ed,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Tanticharoenia, s__sakaeratensis
ab78a9a514185b1b5614fa9908099bb4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
702fc66924cbedb996a91dd56a9a9af7,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
de56c15d903b07a263460d5f41ba4610,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
6859f61e4e968322f38ed6bebcb097df,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Dehalobacteriaceae, g__, s__
f26fd7ee033a933b21a76cf96d87654c,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Pirellulales, f__Pirellulaceae, g__, s__
b265f198dbd3f1f6f4408fd23d168e64,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Enterococcus, s__
eeaadd889352587efd514e8c15b9c2d1,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Coprococcus, s__
08c97bc8bd5e0bc0b0f47ba45a7379b0,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nakamurellaceae, g__, s__
1b3289f44e7cb05dfd0c268636d3d986,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
576bf880db2d402aa683a9454b10f4f4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,NA,NA
2e19ae21afb466a2c57d8d156033bd27,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Xylella, s__
ebddda6bfc77956841994af5eb4daa8b,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Dysgonomonas, s__
2889ae51d6db541d09c2bdc9f8d1b0d4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
f92a9cf4d8843141fe2b74c5540bc551,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
e9e8c97b0dced8e7801c172256d0563c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Dorea, s__
52559d88cfceca0400aa77767bf12dce,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
f78ead2ec4f47634458173f2636e337f,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__, s__
59e2686d2799a31e37fc3468805b690b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
4512d8e78db6119e8bb63a955c142022,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
a3c7a0391c0503409cb97ae6e43bd59e,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__Adlercreutzia, s__
188893cbee4664e67379ab305b6c517a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Blautia, s__
b6186ea5ae3cb3bc6376fa48767b07cd,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__, s__
ce7b46db82c39e6ed48cba90956ed623,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
c19f5123bb0c03055f71f0890fe6207e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconacetobacter, s__liquefaciens
0521a61136659bbf22ea920389e0b3bc,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Vagococcus, s__
88d7ac03675ed94094e881d82fdbebf5,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
00ce1e98c08901c72c0e003c212fd8df,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
69614caa2c13bf5659ff132a718aa7f6,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,NA,NA
0bf6448bdf3f81753f52d43b6aa8bb7d,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae, g__Cryocola, s__
8ef609c4975ffcd4bb026334284f9415,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__
8dc741ef0eafc6857b8c3bf8fe04bb9e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Wolbachia, s__
02cc2631a60eccd86dda1d3c11f37e4c,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae, g__Erwinia, s__chrysanthemi
8f95228e3e12ce9d458fc4b075bcb201,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
55252aa3b1fb8faed12ef3a085f47fc7,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Leuconostoc, s__
1daf096ad017af395cd19502615f4289,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
95ce66ca8d18af976eebf7b4b9836770,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales,NA,NA,NA
02d67466881e4f953a9c6cb1d791401a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
87e95ba87f0caf81327daf25cd3638fb,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__02d06, s__
95261048b11ee45031053613cfd7aa22,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__RF16, g__, s__
d5b5849cd71e645d2bbe9002df1863b6,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
7ff703e281bd368257d0257a13bf2871,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Dorea, s__
9d8a57843a1d7bc5446c7ce344c690b0,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
09f2acfed0cc8b5969db3c95605a66a5,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Christensenellaceae, g__, s__
d4b44f9949a3e2c1af4ef65a101f5138,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__
77d29320f7f01612346cd4e342ddcc2c,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
af53bf601a91a013a7ecace61e125d40,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
9fe4baf6f1af6e983ab1716cccc9e1d1,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
14462039b5f2fe75d7347ea55c5009b6,k__Bacteria, p__Cyanobacteria, c__4C0d-2, o__YS2, f__, g__, s__
19a571266fbdfb8aeeef897b8d911366,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
cd7d19013afe044dbce4024cdafbc451,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
8c0f4bdcbd2e209a224167d6e95aa5e0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
bd6c5b47ec2073317d6263d6dfa3b0db,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae, g__Rathayibacter, s__caricis
556749448221b371953d2ece38d7b177,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Rickettsia, s__Rickettsia endosymbiont of Deronectes platynotus
98a20c31daf2573a44ca925a4be10e33,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,NA,NA
ea592d2f4707fe772c52f7681da8340f,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
c7db22eab555df7895d42bd293e88c17,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__zeae
f0d407d0fe399df80e51dc1a48e01851,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Leuconostoc, s__
abd2909c024cb67ec0f48c8f70dc9871,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Rhodobacter, s__
6f3c4283be7aa4b1efe71fdab08ad11b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
9a68788c69e0cb1b386cd8961ad36cb9,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae,NA,NA
f4ad7686b5b51af22459d261a9385022,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
0bd5069d19dda1d8bdf2699093f73354,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,NA,NA
b5d218df8cc735de62282dc5acf83e11,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
800ed8b0c4f761bfe1dd918358eedb1a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
61d051ca2cd234770e9e4158d49be31d,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter,NA
d6e95cc369232f78b97274273b87484a,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,NA,NA
b730842e5f44790c5c97a8190c2c544f,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Commensalibacter, s__intestini
b74fbfd90f03386f4e3f24010652ed97,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Mycobacteriaceae, g__Mycobacterium,NA
ef5ee39064df0d68b9eb823082b8dcfa,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
f52aa6ca52646688c2acc8e5d3c554ec,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
528bbbe8d9b5f2b031beeeeaf3c2d777,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__Veillonella, s__dispar
68de92754d18f66931769f5e41f40961,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Dysgonomonas, s__
b27c705e3bdcc91b429ac70c3c6d711f,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Hyphomicrobium, s__zavarzinii
67d64a13e11df46b9cf579589c4ed2ff,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__, g__, s__
62a775791688e043f3c8ed542d17e48e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Mogibacteriaceae], g__, s__
1751f7b45dfb72ac99a8a08a7bf1069c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
e3d2031390a4d94f4ac4cf1c5464922b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
1a408a762644e092cde39ed36d747ee6,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
78ec841b9ddf5720cdfc3ba10fc77ae3,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__zeae
f7e80010029729da5bf5a6d1e7212828,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Enterococcus, s__
6476f4311eff565fb906250c5ad05032,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
92c502856eaf31fbadd2d7b4deefeb9a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
44cab1c00976c61c667c9e950a65bcd3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
4647078064dc513cfbb782cb4c236d69,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
29776349fab3598e3c0eee05cac91319,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae,NA,NA
6cad470978b1d92dd0a200b7f3e08adc,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
1abf9762f866c217f271abac84b7008c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
e8e653d82a55c1571b13466b70f08ac9,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
65314dac5dc1ae8c66904b3f50c560b3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__02d06, s__
4b4dd6235970e08e83b93941f4b563c0,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
21095040035ae374a1f7ae3d661a46d0,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__, s__
afc7ad6873b094a3fef74e6876cbfc9a,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
73150191ba74e58195e2268c9acda926,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira, s__
df207ba189d5fc8368909cf8b4b62fe0,k__Bacteria, p__, c__, o__, f__, g__, s__
90d8d6c0c755ef30a6aaa1aca30c9ab9,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Gordoniaceae, g__Gordonia, s__
bc55e65da76c7933738f8039646b180b,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__
b885a850ade47fcdef40e2c0b2fb559d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
f68ff48c25bc59337634bc4fe1dc5833,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
23c7bafb1a6238ebb560eb1d7f008318,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__, g__, s__
c477da5a858e5d633cb6d46907b34573,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,NA,NA
369a9f7f3b4222bad790ccc60e47c5ea,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
fc2ecdb7c318e9e6aa328a40129f778f,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
d6a9a083da3172487e645908d6e4851a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Tanticharoenia, s__sakaeratensis
4f4123a8b4195f14392a44a0be2c5cb6,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
1c82b4db3c2097dd9154cb04648cdeaa,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Anaerostipes, s__
85eccac5e4c9dcdb56ddccf2aaf570ff,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
6342b9ff2ab51e87f4e6d1f110b46b42,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Bifidobacteriales, f__Bifidobacteriaceae, g__, s__
4156c19c8478e2c898103584c816eae2,k__Bacteria,NA,NA,NA,NA,NA,NA
eb10a49542ea1448ac8cb4d3853e2fe7,k__Bacteria, p__Lentisphaerae, c__[Lentisphaeria], o__Victivallales, f__Victivallaceae, g__, s__
c65c4f7327f587560cff57d0e7477aa0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Coprococcus, s__
e962453f142488d74f935c5788d3a004,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
31ac230b206f22fbdc54d901f804394e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium, s__
9aaf1b4e8de1524c09ba9146e275558a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__
5b829fc93c02da067a6bdd88e626c3f7,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
131a309be9e8b9ad28a1c4df256c6ef7,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae,NA,NA
edf22ad0055dc91103e03cf827dab5f4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
c54a306393a6bd7f53c9f909f3653d7f,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae, g__Leucobacter, s__
0674367080d51f2fc4c83917cc9cd6d2,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
a19f97e621a235dbfef833edffbf07d1,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__, s__
f73919e3d982b8789dbc32973f3813c1,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__Adlercreutzia, s__
5778bfb3ee54591b4973a0d50f110606,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__Chitinophaga, s__
94271f5c53fe585a7e0538631c3f1bb5,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira, s__
0b3ce1215c08eb3175e86f18caada781,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
1d46ecea3b65a17ac3e02403ecd4617a,k__Bacteria, p__Tenericutes, c__RF3, o__ML615J-28, f__, g__, s__
6021ecc24c142d048dc067b5e4bcd001,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__Slackia, s__
35d2808881b3169fe5bfaad60563a590,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Commensalibacter, s__intestini
73b5706b8ba3502f7cbc831e061fff34,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Lactococcus, s__
d24d1025fd9f6f4cbe52e23e8bd134a1,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Mogibacteriaceae], g__, s__
be6693673d8ac2f271438a9a7ea12729,k__Bacteria, p__Firmicutes, c__Erysipelotrichi, o__Erysipelotrichales, f__Erysipelotrichaceae, g__, s__
38529cc8c7a0757cc20e9eac640699b2,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
a885f307a2aade84324720053152b468,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Commensalibacter, s__intestini
de6242fd24f547bbe955ad522aa057a6,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Vagococcus, s__
c37fdf8504315c3ce6646fbf57fb86dc,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Dysgonomonas, s__
a0f4aa79350c317800731b6ef2d5846e,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__, g__, s__
aaae0a7fdc80c2c0630cd0c793f3f460,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Blautia, s__
1322c5e98992d4c70c82dd48cf2c62f7,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Coprococcus, s__
6b7b685f6f457b8515b231c67398fb7e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus, s__
f2e0f7384aab606b7563bf59172ee2f2,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__, s__
c4ad0928647529450a806852dcba2c7c,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconacetobacter,NA
1832af5a2d44517bfacd2ec08754fcae,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Novosphingobium,NA
8421b9dc946948fa952f6cba1558b538,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiaceae, g__Agrobacterium, s__
d0e3923cfd0a8ace52bb99d85f8815f8,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Roseburia,NA
3dcb0f4a3b747745827e115513eda0e8,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus, s__
b9a4b3608eec8ffd61d2ec3fe4678a1b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium, s__
0cfab2e00cf1593d72f90a2ef18c08d0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
478bcfd7b3fd54be1cfcaef810c5425c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
f913f3a0913e933e7410a49869b2b458,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
e9294a018d262becb88e42bfaacec4fa,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus, s__
9d9cb34c73ce5f109bd344db151d39ba,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
307236751e1f013b03c2f41e8a5fc7b1,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae,NA,NA
7b3c6ea276a25233d3a1ebb33e7e5e00,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus,NA
aa1bcec3345011660c24462baa93896b,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
96253f8855f72c6462d6613f328b0cbc,k__Bacteria, p__Firmicutes, c__Erysipelotrichi, o__Erysipelotrichales, f__Erysipelotrichaceae, g__, s__
ab62917214159f542b9ba8eb804ecdd7,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
ecf43d4796a0d00ad7b02cf6006bd23b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
57b67626549fb5432aed412bbe94b4ab,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__, s__
1e3890391636876a29cf0d43f85fc97c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
0283d4200dc77e151aa4f74aa013c189,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__Aeromicrobium, s__
e2d166c7fd133e79c8a60f90c318fc99,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconobacter, s__
ca68c7e5c939a007a1616b7373a3716a,k__Bacteria, p__Cyanobacteria, c__4C0d-2, o__YS2, f__, g__, s__
ed9dd758f1c7b1193e9bb0ce875e81bd,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
cd482a92c799ce421d56e1c376311b19,k__Bacteria, p__Cyanobacteria, c__4C0d-2, o__YS2, f__, g__, s__
5c0ae0f050fa6ae2bb782d3f80f9d7ee,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
